Form,Area,Fluid_AGAS,Fluid_GAS,Fluid_MGAS,Fluid_MOG,Fluid_MOIL,Fluid_OIL,Fluid_UND,Fluid_WATR,production_time,Year,Average Production Days,Ground Elev.,Proj. Depth
4540,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6094,2006,0.832786885,772.6,1300
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6610,2006,0.850163934,764.3,1139
5000,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6610,2006,0.850163934,764.3,1139
7400,3410,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6564,2006,0.661680349,615.6,647
4990,7660,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4446,2006,0.773442623,719.5,878
4995,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6618,2006,0.871147541,766.8,1139
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6618,2006,0.871147541,766.8,1139
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4053,2006,0.903934426,768.9,810
4995,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4058,2006,0.413114754,784.3,1148
4800,1280,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6583,2006,0.785901639,702.9,1273
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6625,2006,0.89442623,764.2,807
4610,1280,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6630,2006,0.870491803,720.7,1293
2700,1280,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6630,2006,0.870491803,720.7,1293
4995,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4065,2006,0.340983607,777.6,1144
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4058,2006,0.878032787,768.9,809
2000,8120,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3048,2005,0.661680349,683.1,775
7400,3410,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6535,2006,0.661680349,621.7,652
2630,7340,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5197,2005,0.88,730.3,1140
2630,7780,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5142,2006,0.572459016,777.8,1108
7400,3410,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3391,2006,0.661680349,624.8,580
2700,7780,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2938,2006,0.661680349,663.9,991
2500,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5159,2006,0.771803279,721.1,1070
2630,3380,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2880,2006,0.827868852,677.4,921
4800,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1873,2006,0.673442623,756.7,1117
2630,7780,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1873,2006,0.673442623,756.7,1117
2850,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6569,2005,0.661680349,796.6,1942
2600,7780,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1912,2005,0.661680349,756.9,1134
1680,7780,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1912,2005,0.661680349,756.9,1134
4500,7780,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4424,2006,0.628196721,785.1,1156
2600,7780,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4424,2006,0.628196721,785.1,1156
2630,7780,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1891,2006,0.718032787,746.9,1114
8400,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6255,2006,0.822622951,791,2760
2630,7780,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1876,2006,0.661680349,762.4,1083
2630,7780,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1876,2006,0.661680349,762.4,1083
4510,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5177,2005,0.661680349,797.9,1852
2700,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5177,2005,0.661680349,797.9,1852
2630,7780,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5175,2006,0.96557377,751.8,1113
4995,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5152,2006,0.748196721,769.4,1023
4995,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5102,2006,0.852459016,780.6,1010
2640,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5102,2006,0.852459016,780.6,1010
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5102,2006,0.852459016,780.6,1010
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4050,2006,0.93147541,789.9,833
4995,2985,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5506,2006,0.77442623,774,1028
2640,2985,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5506,2006,0.77442623,774,1028
4995,2985,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5149,2006,0.865245902,768.4,1022
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5120,2006,0.964262295,786.9,832
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5137,2006,0.92,820.2,874
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5134,2006,0.963606557,839.5,891
2600,7780,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1880,2006,0.661680349,775.7,1163
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5101,2006,0.958032787,777.8,820
4995,2985,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5500,2006,0.905245902,767.2,1021
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4045,2006,0.838688525,776.2,820
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5112,2006,0.949508197,777.4,818
4995,2985,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5134,2006,0.836393443,774.6,1029
2640,2985,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5134,2006,0.836393443,774.6,1029
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5115,2006,0.973442623,788.9,829
2400,2400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6256,2005,0.661680349,734.7,883
2800,9030,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5400,2006,0.091803279,942.8,2359
4540,2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5522,2006,0.661680349,872.8,1443
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5097,2006,0.962295082,777.5,818
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4030,2006,0.926885246,769.6,811
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4050,2006,0.873770492,776.3,820
2640,2985,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5141,2006,0.806885246,772.6,1027
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6624,2006,0.927213115,770.3,811
8400,3420,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2886,2006,0.616393443,509.7,2050
8200,4470,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6252,2006,0.661680349,479,2570
2400,7250,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6194,2007,0.878688525,704.7,1083
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5116,2006,0.965901639,780.9,822
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5104,2006,0.919344262,826.2,879
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5115,2006,0.96,779.5,823
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5133,2006,0.883278689,774,818
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5116,2006,0.941311475,784.2,826
2700,3510,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5708,2005,0.856393443,715.4,940
8400,8180,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2898,2006,0.681967213,594.6,2090
2700,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2918,2006,0.661680349,662.9,969
4990,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5107,2006,0.661680349,655.7,1029
4540,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5884,2006,0.87442623,803.1,1300
2700,6490,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5884,2006,0.87442623,803.1,1300
4990,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1836,2006,0.661680349,685.5,980
4520,2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6138,2006,0.8,893.9,1400
4100,2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6138,2006,0.8,893.9,1400
3200,2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6138,2006,0.8,893.9,1400
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5132,2006,0.951147541,841.4,885
1500,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2961,2006,0.661680349,775.2,325
4990,4485,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5476,2006,0.792131148,698.8,993
2700,2400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6141,2005,0.661680349,741.3,1127
4540,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5462,2006,0.661680349,738.5,1280
4530,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5462,2006,0.661680349,738.5,1280
2700,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5462,2006,0.661680349,738.5,1280
4900,2920,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6271,2006,0.94557377,808.8,1770
4100,3540,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6176,2006,0.661680349,817.1,1328
2900,3540,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6176,2006,0.661680349,817.1,1328
4100,5110,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6192,2006,0.739672131,1087.8,1586
4520,7600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6848,2006,0.900983607,664.8,1615
4805,3540,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5991,2006,0.789508197,794.8,1720
8200,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2256,2008,0.661680349,534.4,2816
8200,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2256,2008,0.661680349,534.4,2816
8200,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2256,2008,0.661680349,534.4,2816
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6601,2006,0.872131148,764.1,806
4995,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5501,2006,0.73704918,786.5,1165
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5501,2006,0.73704918,786.5,1165
2630,7780,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4786,2005,0.839344262,745.2,1101
2400,3430,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2560,2006,0.661680349,766.8,846
6200,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2567,2006,0.661680349,760.9,1416
2700,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2567,2006,0.661680349,760.9,1416
2400,3430,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2559,2006,0.661680349,750,847
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2560,2006,0.743934426,746.7,844
4995,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5499,2006,0,767.6,1022
2640,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5499,2006,0,767.6,1022
4995,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5524,2006,0.042622951,774.6,1030
4990,7660,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2907,2006,0.661680349,706.3,860
7400,8137,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5846,2006,0.916065574,529.6,570
7100,8137,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5846,2006,0.916065574,529.6,570
2700,6800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2591,2006,0.661680349,740.9,1070
7100,8137,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5852,2006,0.930819672,521.1,510
4800,3300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2564,2006,0.661680349,734.8,1125
4520,3300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2564,2006,0.661680349,734.8,1125
4990,7660,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2193,2006,0.169508197,695.1,899
2700,3510,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5693,2006,0.762622951,715.5,960
2600,7250,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4799,2007,0.936721311,710.9,1108
2400,7250,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4799,2007,0.936721311,710.9,1108
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6589,2006,0.963278689,768.4,803
7100,8137,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5859,2006,0.58,514.6,1080
4610,8900,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5455,2006,0.886557377,868.2,1262
2700,8900,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5455,2006,0.886557377,868.2,1262
4800,8900,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1835,2006,0.872786885,885.5,1267
4610,8900,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1835,2006,0.872786885,885.5,1267
2700,8900,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1835,2006,0.872786885,885.5,1267
4100,1350,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6280,2006,0.244262295,861.9,1241
8200,3450,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5835,2006,0.661680349,411.5,2694
7400,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4354,2006,0.661680349,679.7,2702
2700,3540,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6050,2006,0.661680349,817,1260
2600,3540,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6050,2006,0.661680349,817,1260
2700,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1776,2006,0.661680349,741.1,1080
2600,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1776,2006,0.661680349,741.1,1080
2700,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1836,2006,0.661680349,726.4,1060
2600,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1836,2006,0.661680349,726.4,1060
4100,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3331,2007,0.661680349,868.2,1270
2600,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3331,2007,0.661680349,868.2,1270
2640,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5075,2006,0.906885246,795,997
4100,1350,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6156,2006,0.661680349,772.4,1200
4100,1350,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6156,2006,0.661680349,772.4,1200
4582,8100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6032,2006,0.661680349,771.2,1545
4800,6560,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6878,2006,0.825245902,731.4,1465
4535,6560,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6878,2006,0.825245902,731.4,1465
2600,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5156,2006,0.503934426,708.2,1064
2400,7250,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5156,2006,0.503934426,708.2,1064
2700,3510,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4917,2008,0.754098361,713.5,1200
4100,1880,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4571,2006,0.661680349,866,2020
2630,7780,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4371,2006,0.661680349,761.2,1123
8200,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5463,2006,0.661680349,499.4,2861
2600,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4385,2006,0.661680349,735.3,1093
2630,7780,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5117,2006,0.949180328,738.9,1114
2400,3426,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5879,2006,0.833770492,714.4,762
4800,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6135,2006,0.66295082,631,1790
2600,7780,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5105,2006,0.661680349,860.1,1183
4900,8115,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3888,2006,0.850163934,929.3,3124
6200,1880,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4210,2006,0.873114754,781.7,2350
4100,1880,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4210,2006,0.873114754,781.7,2350
4610,7780,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5128,2006,0.548852459,749.6,1122
2630,7780,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5128,2006,0.548852459,749.6,1122
4500,7780,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5482,2006,0.878360656,757.9,1137
2630,7780,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5482,2006,0.878360656,757.9,1137
4610,7780,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1857,2006,0.661680349,756.4,1130
2700,7780,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1857,2006,0.661680349,756.4,1130
2600,7780,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1857,2006,0.661680349,756.4,1130
2700,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6122,2006,0.661680349,693.8,1097
2710,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5106,2008,0.648196721,742.4,1230
2700,7250,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5106,2008,0.648196721,742.4,1230
2400,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5106,2008,0.648196721,742.4,1230
2600,7780,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5086,2006,0.78557377,830.4,1138
2700,5500,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4793,2007,0.915081967,762.6,1062
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4793,2007,0.915081967,762.6,1062
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5082,2006,0.930163934,766.9,799
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5107,2006,0.968852459,767,799
4800,7600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5489,2006,0.661680349,727,1345
7100,8137,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4722,2006,0.299344262,617.8,662
7400,8137,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3262,2006,0.661680349,593.1,609
1730,8137,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3262,2006,0.661680349,593.1,609
4100,9000,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6944,2006,0.661680349,782.8,1177
4900,7750,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1077,2006,0.661680349,632,1855
2800,2400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4391,2006,0.661680349,795.5,1210
4520,4390,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6137,2006,0.140327869,905.1,2475
2000,4390,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6137,2006,0.140327869,905.1,2475
2800,9030,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6137,2006,0.140327869,905.1,2475
4540,6560,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6869,2006,0.803934426,754.8,1506
4510,6560,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6869,2006,0.803934426,754.8,1506
2700,9000,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6869,2006,0.803934426,754.8,1506
2600,7780,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5107,2006,0.723278689,819.6,1158
2600,7780,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5443,2006,0.661680349,816.1,1144
2400,3426,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5833,2006,0.818360656,714.4,775
2630,7340,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6912,2006,0.746885246,719.2,1178
2630,7340,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6912,2006,0.746885246,719.2,1178
2720,7340,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5862,2006,0.564262295,716.7,1169
2630,7340,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5862,2006,0.564262295,716.7,1169
2700,1280,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6908,2006,0.661680349,794.6,1349
8200,4470,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5521,2007,0.661680349,549.5,2572
2700,7250,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6897,2006,0.670163934,714.6,1170
2400,7250,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6897,2006,0.670163934,714.6,1170
2400,3426,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6148,2006,0.661680349,727.5,785
2600,7780,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4757,2006,0.661680349,873.9,1185
4100,6400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4384,2006,0.661680349,854,1560
2700,2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5461,2006,0.661680349,765.5,1390
4800,8740,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5129,2007,0.466557377,803.9,1133
2700,9000,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5129,2007,0.466557377,803.9,1133
2400,9000,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5129,2007,0.466557377,803.9,1133
4610,1280,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3993,2006,0.573442623,762.1,1311
4800,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5565,2006,0.661680349,808.4,2005
2400,3430,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5085,2006,0.661680349,759.3,793
4800,6400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4369,2006,0.661680349,806.4,1520
4100,6400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4369,2006,0.661680349,806.4,1520
4800,2020,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5465,2006,0.395081967,790,1347
2700,2020,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5465,2006,0.395081967,790,1347
4575,4900,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4272,2006,0.661680349,839.8,1664
7100,8137,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4742,2006,0.529508197,614.2,634
